https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDC,tradecount
1633996800000,2021-10-12,BTCUSDC,57484.6,57682.0,53960.0,56012.01,1644.28209,92838986.2601426,54742
1633910400000,2021-10-11,BTCUSDC,54676.28,57850.0,54428.75,57481.59,1795.696813,101698348.63769604,46497
1633824000000,2021-10-10,BTCUSDC,54964.06,56571.07,54096.07,54683.46,1354.97792,74820268.3228403,38094
1633737600000,2021-10-09,BTCUSDC,53953.98,55500.0,53684.22,54967.95,1105.48293,60575064.1096808,29103
1633651200000,2021-10-08,BTCUSDC,53788.03,56150.9,53627.77,53918.86,1285.581965,70304244.52617723,41679
1633564800000,2021-10-07,BTCUSDC,55332.46,55352.49,53392.38,53767.81,1434.18373,78000326.3310113,49241
1633478400000,2021-10-06,BTCUSDC,51502.83,55794.07,50408.96,55330.92,2133.377701,113716193.94630434,64808
1633392000000,2021-10-05,BTCUSDC,49252.59,51921.46,49057.36,51488.94,1382.53304,69568892.5109063,43032
1633305600000,2021-10-04,BTCUSDC,48214.74,49507.8,46933.6,49247.63,1283.57755,62069248.6740262,38209
1633219200000,2021-10-03,BTCUSDC,47662.03,49399.99,47134.57,48220.0,756.67767,36456634.2449519,26588
1633132800000,2021-10-02,BTCUSDC,48181.13,48349.39,47460.89,47672.68,719.57948,34427995.7177385,24797
1633046400000,2021-10-01,BTCUSDC,43822.89,48486.08,43293.08,48147.38,2616.91387,121518253.4641199,58241
1632960000000,2021-09-30,BTCUSDC,41533.27,44123.55,41402.28,43809.47,1572.68135,68073066.1933838,36325
1632873600000,2021-09-29,BTCUSDC,41032.33,42588.0,40761.01,41526.74,1266.24308,52822791.1689979,30280
1632787200000,2021-09-28,BTCUSDC,42161.79,42778.07,40851.47,41039.2,2764.7998,115459185.7836213,50811
1632700800000,2021-09-27,BTCUSDC,43192.61,44367.62,42118.51,42171.38,1448.52434,63060287.567349,35296
1632614400000,2021-09-26,BTCUSDC,42706.43,43953.96,40758.14,43207.18,1701.25636,72600858.178922,40749
1632528000000,2021-09-25,BTCUSDC,42849.24,42986.45,41623.57,42699.79,944.44035,40178906.6736123,25537
1632441600000,2021-09-24,BTCUSDC,44893.36,45144.23,40700.0,42829.7,3784.97293,160985329.170227,70624
1632355200000,2021-09-23,BTCUSDC,43552.58,44995.6,43089.91,44882.61,1849.54939,81554384.1447406,38855
1632268800000,2021-09-22,BTCUSDC,40717.96,44024.21,40539.26,43563.31,2357.12945,100530540.9093502,52975
1632182400000,2021-09-21,BTCUSDC,43026.33,43629.88,39603.22,40692.59,3757.040371,157615777.14574987,74457
1632096000000,2021-09-20,BTCUSDC,47253.2,47353.82,42485.3,42982.67,3459.452573,153109840.71825445,70059
1632009600000,2021-09-19,BTCUSDC,48312.6,48375.96,46850.01,47254.55,766.78784,36507914.9903742,23410
1631923200000,2021-09-18,BTCUSDC,47293.72,48930.0,47050.0,48291.38,927.81267,44748053.297153,23023
1631836800000,2021-09-17,BTCUSDC,47756.14,48177.84,46754.52,47293.72,1199.73727,57002587.8644374,26561
1631750400000,2021-09-16,BTCUSDC,48148.56,48514.71,47031.81,47756.59,1123.77024,53745435.3950867,31433
1631664000000,2021-09-15,BTCUSDC,47144.37,48464.21,46709.52,48150.0,1283.35576,61127056.8042953,31016
1631577600000,2021-09-14,BTCUSDC,44952.9,47257.42,44652.43,47131.49,1448.23167,66860787.1366431,34415
1631491200000,2021-09-13,BTCUSDC,46036.05,46900.0,43390.57,44936.64,2557.22891,114227460.5162379,57076
1631404800000,2021-09-12,BTCUSDC,45178.97,46485.87,44750.0,46051.09,962.05905,43959604.7203289,25072
1631318400000,2021-09-11,BTCUSDC,44846.07,45983.01,44732.8,45174.46,899.74221,40838338.1759051,27159
1631232000000,2021-09-10,BTCUSDC,46379.6,47031.04,44126.04,44864.41,2935.39666,133763928.8050855,50539
1631145600000,2021-09-09,BTCUSDC,46044.16,47399.99,45513.02,46395.19,1672.47953,77679347.846533,44805
1631059200000,2021-09-08,BTCUSDC,46877.47,47372.48,44425.56,46047.92,2735.46603,126169504.3715018,64728
1630972800000,2021-09-07,BTCUSDC,52696.91,52942.42,42913.0,46870.91,5411.566891,261336508.42086664,116794
1630886400000,2021-09-06,BTCUSDC,51792.48,52800.0,51018.18,52707.76,1468.894854,76064581.31227277,40668
1630800000000,2021-09-05,BTCUSDC,49943.8,51950.0,49472.92,51786.64,1060.282124,53672019.07825824,34685
1630713600000,2021-09-04,BTCUSDC,50016.62,50550.0,49387.75,49938.29,1032.21495,51649102.6043333,26429
1630627200000,2021-09-03,BTCUSDC,49262.78,51045.17,48343.37,50015.65,2322.353184,116195927.53659739,57569
1630540800000,2021-09-02,BTCUSDC,48838.81,50402.5,48543.82,49267.13,2090.178742,103871760.60409002,56544
1630454400000,2021-09-01,BTCUSDC,47102.56,49121.5,46531.41,48843.62,1818.59385,87099256.4197395,48289
1630368000000,2021-08-31,BTCUSDC,46996.65,48260.39,46581.26,47121.64,1775.38109,84070036.0984108,38180
1630281600000,2021-08-30,BTCUSDC,48805.61,48901.12,46852.74,46995.47,1521.97002,73044189.7510992,35113
1630195200000,2021-08-29,BTCUSDC,48927.61,49664.49,47788.88,48792.95,1181.513039,57525876.31030023,25733
1630108800000,2021-08-28,BTCUSDC,49090.48,49312.17,48380.0,48920.68,709.60507,34677605.1234281,19629
1630022400000,2021-08-27,BTCUSDC,46855.79,49551.39,46344.05,49071.5,2115.202637,101172262.203119,44370
1629936000000,2021-08-26,BTCUSDC,48984.49,49357.2,46236.72,46863.0,1872.83558,88482920.42599408,39478
1629849600000,2021-08-25,BTCUSDC,47688.01,49280.07,47128.89,48991.76,1868.964933,90048587.7765573,42415
1629763200000,2021-08-24,BTCUSDC,49508.47,49888.62,47600.0,47700.91,2248.857081,109484996.1383342,49061
1629676800000,2021-08-23,BTCUSDC,49276.5,50546.27,49040.94,49545.26,2109.418562,105410115.50105284,48068
1629590400000,2021-08-22,BTCUSDC,48864.06,49516.11,47972.28,49276.5,1119.395483,54675995.1365894,32860
1629504000000,2021-08-21,BTCUSDC,49347.44,49808.89,48251.0,48858.83,1708.863497,83841919.4241872,45057
1629417600000,2021-08-20,BTCUSDC,46758.32,49406.05,46640.73,49326.64,2518.777422,120461957.51594435,57757
1629331200000,2021-08-19,BTCUSDC,44731.72,47059.76,43943.44,46753.72,2377.183358,107737486.67862809,52709
1629244800000,2021-08-18,BTCUSDC,44701.83,46031.82,44220.44,44717.35,2282.195001,103062115.56190726,49703
1629158400000,2021-08-17,BTCUSDC,45906.48,47171.98,44386.35,44648.84,2288.389963,104816676.0157928,51968
1629072000000,2021-08-16,BTCUSDC,47013.5,48076.27,45660.83,45876.97,2167.450528,101503127.30018812,52843
1628985600000,2021-08-15,BTCUSDC,47110.63,47404.12,45516.45,47003.87,1826.298057,84540663.56676905,44520
1628899200000,2021-08-14,BTCUSDC,47824.57,48200.0,46024.66,47092.92,2150.211364,101094188.79756498,52473
1628812800000,2021-08-13,BTCUSDC,44437.8,47893.76,44241.49,47831.83,2132.62233,99167634.82240808,50544
1628726400000,2021-08-12,BTCUSDC,45543.49,46230.98,43762.79,44433.43,2562.025665,114776330.29506126,54239
1628640000000,2021-08-11,BTCUSDC,45603.14,46787.68,45341.0,45532.33,2176.991137,100430895.45937032,54493
1628553600000,2021-08-10,BTCUSDC,46269.61,46735.29,44619.89,45598.01,2279.479893,103912138.7977436,46303
1628467200000,2021-08-09,BTCUSDC,43828.73,46499.99,42817.95,46267.01,3649.601154,164078845.82112277,62741
1628380800000,2021-08-08,BTCUSDC,44608.28,45360.2,43288.55,43835.04,2989.068905,132671172.43782216,53988
1628294400000,2021-08-07,BTCUSDC,42874.98,44754.94,42442.55,44600.86,3261.024914,142187148.61382285,60528
1628208000000,2021-08-06,BTCUSDC,40883.36,43399.99,39879.65,42874.98,3210.788191,133517459.61042944,66729
1628121600000,2021-08-05,BTCUSDC,39725.68,41374.07,37300.0,40882.95,3377.412442,132594958.53818326,75026
1628035200000,2021-08-04,BTCUSDC,38209.9,39965.9,37500.0,39734.78,2290.327755,88810466.75848466,47569
1627948800000,2021-08-03,BTCUSDC,39159.43,39785.98,37654.48,38202.95,2590.179306,99354374.7653386,41880
1627862400000,2021-08-02,BTCUSDC,39866.51,40457.08,38688.88,39150.89,2260.514767,89410786.84348324,39590
1627776000000,2021-08-01,BTCUSDC,41493.12,42600.0,39432.0,39856.79,2450.14526,100957068.86980098,44731
1627689600000,2021-07-31,BTCUSDC,42225.61,42471.61,41066.1,41481.71,2153.959358,89810997.32033959,36222
1627603200000,2021-07-30,BTCUSDC,40033.89,42338.09,38318.36,42230.35,4310.914026,171249348.27940023,62674
1627516800000,2021-07-29,BTCUSDC,40028.89,40643.15,39114.97,40035.89,3481.872251,138999257.60724887,50016
1627430400000,2021-07-28,BTCUSDC,39469.3,40898.0,38768.52,40013.65,6663.970452,265947233.5816349,86353
1627344000000,2021-07-27,BTCUSDC,37250.03,39543.9,36399.0,39479.37,5201.987097,195967464.51557487,72932
1627257600000,2021-07-26,BTCUSDC,35403.88,40588.12,35248.96,37248.41,7281.061858,278910615.572973,107301
1627171200000,2021-07-25,BTCUSDC,34275.19,35417.9,33872.05,35401.94,1727.279399,59467879.92423093,31864
1627084800000,2021-07-24,BTCUSDC,33652.22,34507.83,33418.36,34264.68,2469.018466,83715740.84094533,40767
1626998400000,2021-07-23,BTCUSDC,32289.95,33650.19,32000.0,33636.26,2144.926074,69989670.1658138,42135
1626912000000,2021-07-22,BTCUSDC,32148.48,32598.59,31726.23,32288.94,2160.164618,69425725.46095881,35438
1626825600000,2021-07-21,BTCUSDC,29795.9,32844.96,29487.79,32128.31,3712.687393,116841242.55082545,59579
1626739200000,2021-07-20,BTCUSDC,30832.11,31055.0,29264.41,29793.63,2982.969645,88808864.57486092,45562
1626652800000,2021-07-19,BTCUSDC,31786.78,31898.0,30402.83,30828.98,1935.711841,60112385.55411254,35453
1626566400000,2021-07-18,BTCUSDC,31519.62,32439.14,31135.12,31782.76,1428.174778,45314004.00391065,30625
1626480000000,2021-07-17,BTCUSDC,31378.63,31988.0,31152.31,31509.98,1369.579999,43195628.15538067,34288
1626393600000,2021-07-16,BTCUSDC,31872.07,32268.0,31025.65,31374.74,1843.897641,58495919.28858562,43934
1626307200000,2021-07-15,BTCUSDC,32814.57,33189.38,31130.27,31870.74,2195.833165,69987495.1850952,46881
1626220800000,2021-07-14,BTCUSDC,32727.72,33132.11,31589.84,32818.32,1695.65143,55005172.78343821,41374
1626134400000,2021-07-13,BTCUSDC,33090.5,33333.31,32167.56,32727.05,1996.89593,65401060.54266259,43742
1626048000000,2021-07-12,BTCUSDC,34251.44,34683.69,31120.0,33089.77,1837.315304,61390007.22488983,47290
1625961600000,2021-07-11,BTCUSDC,33501.16,34626.41,33304.69,34244.09,1197.253966,40600315.90203328,38568
1625875200000,2021-07-10,BTCUSDC,33805.04,34301.85,33013.17,33503.04,1153.012134,38826334.88164352,39371
1625788800000,2021-07-09,BTCUSDC,32868.08,34097.23,32255.75,33806.64,1547.332259,51237947.84971557,44628
1625702400000,2021-07-08,BTCUSDC,33863.93,33934.43,32096.15,32870.81,2457.235259,80847664.28284597,45959
1625616000000,2021-07-07,BTCUSDC,34208.61,35076.44,33763.39,33868.46,1699.225509,58800743.78196873,37126
1625529600000,2021-07-06,BTCUSDC,33708.5,35155.16,33500.0,34225.52,1707.63752,58352602.9977764,33746
1625443200000,2021-07-05,BTCUSDC,35280.25,35280.25,33118.81,33743.42,2082.537602,70819358.3396932,33860
1625356800000,2021-07-04,BTCUSDC,34685.34,35968.64,34375.42,35290.65,1306.070398,46142792.76451367,23008
1625270400000,2021-07-03,BTCUSDC,33788.75,34989.06,33328.75,34681.43,1636.163798,56292044.04712406,26629
1625184000000,2021-07-02,BTCUSDC,33517.99,34089.13,32700.0,33810.38,2067.782193,68822139.69410346,31324
1625097600000,2021-07-01,BTCUSDC,35052.97,35053.04,32666.6,33513.42,2290.017245,76978314.5320553,35199
1625011200000,2021-06-30,BTCUSDC,35917.57,36114.7,33901.71,35026.97,2633.316802,91839316.9530288,45786
1624924800000,2021-06-29,BTCUSDC,34486.75,36633.77,34202.2,35911.03,3050.027586,108601615.72371508,51983
1624838400000,2021-06-28,BTCUSDC,34708.86,35303.91,33888.0,34481.09,2852.136128,98470441.86143768,47888
1624752000000,2021-06-27,BTCUSDC,32256.33,34745.69,31987.13,34678.88,2997.283072,99405211.38499068,47016
1624665600000,2021-06-26,BTCUSDC,31582.01,32873.91,30150.0,32273.49,3537.901589,110848848.26462178,50547
1624579200000,2021-06-25,BTCUSDC,34648.14,35500.0,31260.0,31593.1,3758.823746,124884109.23351854,60523
1624492800000,2021-06-24,BTCUSDC,33680.77,35331.0,32323.0,34664.58,2561.598602,86742145.29117694,46234
1624406400000,2021-06-23,BTCUSDC,32520.45,34864.52,31709.94,33672.23,4379.362497,147765298.79640523,76895
1624320000000,2021-06-22,BTCUSDC,31619.44,33463.05,28765.43,32518.52,8274.32859,258284057.135332,106369
1624233600000,2021-06-21,BTCUSDC,35589.06,35742.71,31250.0,31609.12,6103.445502,199990465.9856873,91307
1624147200000,2021-06-20,BTCUSDC,35487.75,36140.18,33330.59,35593.89,3234.340219,112623496.9044706,51294
1624060800000,2021-06-19,BTCUSDC,35840.76,36458.94,34826.0,35491.55,2884.263228,103139612.26320443,43080
1623974400000,2021-06-18,BTCUSDC,38081.2,39100.0,35149.3,35828.28,2688.040377,99054700.03491268,46874
1623888000000,2021-06-17,BTCUSDC,38333.4,39548.79,37373.0,38079.75,2663.875974,102985226.40604752,50980
1623801600000,2021-06-16,BTCUSDC,40145.0,40512.0,38012.54,38341.29,2500.024921,98470850.6418322,51078
1623715200000,2021-06-15,BTCUSDC,40521.93,41339.67,39526.52,40156.95,2281.395243,91831971.81444936,50398
1623628800000,2021-06-14,BTCUSDC,39037.68,41069.9,38738.0,40525.99,3250.619207,129427611.91689108,63719
1623542400000,2021-06-13,BTCUSDC,35555.85,39657.69,34770.24,39025.72,2809.080633,103776914.3909761,52325
1623456000000,2021-06-12,BTCUSDC,37341.29,37450.78,34611.0,35527.1,2359.478051,84129498.3359834,44565
1623369600000,2021-06-11,BTCUSDC,36677.28,37850.0,35939.88,37324.57,2533.471096,93882413.40474908,49538
1623283200000,2021-06-10,BTCUSDC,37400.55,38619.59,35815.18,36686.78,3242.462282,120337268.20393053,57145
1623196800000,2021-06-09,BTCUSDC,33400.66,37552.1,32420.91,37412.11,3979.166968,139900234.23379883,66956
1623110400000,2021-06-08,BTCUSDC,33563.44,34072.78,31021.0,33373.32,4905.528725,160339795.0018558,78006
1623024000000,2021-06-07,BTCUSDC,35801.16,36840.74,33300.0,33578.01,2759.907364,97734699.96511562,56408
1622937600000,2021-06-06,BTCUSDC,35505.32,36476.84,34800.0,35798.29,1473.245661,52950583.37939971,34523
1622851200000,2021-06-05,BTCUSDC,36849.44,37922.96,34800.0,35530.74,2301.57086,83670031.34249441,52537
1622764800000,2021-06-04,BTCUSDC,39243.84,39277.82,35500.0,36861.35,2970.81323,109795347.83752543,73807
1622678400000,2021-06-03,BTCUSDC,37567.84,39481.0,37168.1,39243.83,2552.861805,98522169.41860984,70630
1622592000000,2021-06-02,BTCUSDC,36690.42,38438.27,35900.0,37579.26,2173.914367,81179288.50933766,62622
1622505600000,2021-06-01,BTCUSDC,37254.08,37920.31,35660.45,36680.29,2733.037137,100071005.6379062,67340
1622419200000,2021-05-31,BTCUSDC,35651.65,37516.48,34182.39,37245.25,3381.19032,121881536.14120816,71478
1622332800000,2021-05-30,BTCUSDC,34612.4,36800.0,33400.0,35658.55,3093.479019,109748945.38583024,65841
1622246400000,2021-05-29,BTCUSDC,35689.6,37362.6,33633.33,34598.36,3474.501771,122169667.28410868,77484
1622160000000,2021-05-28,BTCUSDC,38562.04,38897.36,34700.0,35672.13,4290.374912,156305048.92019027,96609
1622073600000,2021-05-27,BTCUSDC,39279.15,40437.57,37189.32,38552.14,2415.22531,93554139.16714542,60730
1621987200000,2021-05-26,BTCUSDC,38364.12,40900.0,37840.77,39281.68,3337.45478,131056840.84522466,83910
1621900800000,2021-05-25,BTCUSDC,38833.93,39840.73,36437.83,38380.94,3920.487435,149153051.7372872,88727
1621814400000,2021-05-24,BTCUSDC,34760.71,40000.0,34431.52,38819.19,5880.163786,218929469.19913453,123457
1621728000000,2021-05-23,BTCUSDC,37480.4,38299.08,31055.0,34734.64,8714.002801,298131480.54705775,144202
1621641600000,2021-05-22,BTCUSDC,37333.51,38888.0,35113.01,37482.33,5085.561887,190414457.06766704,95656
1621555200000,2021-05-21,BTCUSDC,40589.29,42275.11,33510.0,37344.93,7988.205685,303679371.3763139,135732
1621468800000,2021-05-20,BTCUSDC,36754.0,42750.0,33734.69,40632.12,6970.379227,275252497.43222547,135532
1621382400000,2021-05-19,BTCUSDC,42883.81,43600.0,30000.0,36753.96,13553.429477,512865229.8195382,226279
1621296000000,2021-05-18,BTCUSDC,43542.51,45840.94,42288.01,42876.51,3541.78506,156111577.6956342,85113
1621209600000,2021-05-17,BTCUSDC,46427.05,46659.97,42117.0,43530.32,5363.679173,236031427.7357416,106324
